Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample_num	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2	KT2440	PrimaryQC	project_name	condition_name	rep_name	reference_condition	DOI
SRX4364714	1/1/2019 13:00	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7495273	SRP152621	PRJNA480068	480068	SRS3524271	SAMN09628466	SRA734883	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5929107	9628466	GSE116756	GSM3260148			wild type			TRUE	Pass	Myristic_acid	Myristic_acid	3	Control	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA480068
SRX4552613	10/23/2018 16:42	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693534;SRR7693535	SRP157937	PRJNA486005	486005	SRS3669689	SAMN09832830	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160662	9832830	GSE118554	GSM3333090	30298597	KT2440				TRUE	Pass	Carbon	Citrate	1	Glucose	
SRX4552614	10/23/2018 16:42	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693536;SRR7693537	SRP157937	PRJNA486005	486005	SRS3669690	SAMN09832829	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160663	9832829	GSE118554	GSM3333091	30298597	KT2440				TRUE	Pass	Carbon	Citrate	2	Glucose	
SRX4552615	10/23/2018 16:42	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693538;SRR7693539	SRP157937	PRJNA486005	486005	SRS3669691	SAMN09832828	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160664	9832828	GSE118554	GSM3333092	30298597	KT2440				TRUE	Pass	Carbon	Citrate	3	Glucose	
SRX4552616	10/23/2018 16:42	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693540;SRR7693541	SRP157937	PRJNA486005	486005	SRS3669692	SAMN09832827	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160665	9832827	GSE118554	GSM3333093	30298597	KT2440				TRUE	Pass	Carbon	Ferulate	1	Glucose	
SRX4552617	10/23/2018 16:42	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693542;SRR7693543	SRP157937	PRJNA486005	486005	SRS3669693	SAMN09832826	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160666	9832826	GSE118554	GSM3333094	30298597	KT2440				TRUE	Pass	Carbon	Ferulate	2	Glucose	
SRX4552618	10/23/2018 16:42	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693544;SRR7693545	SRP157937	PRJNA486005	486005	SRS3669694	SAMN09832825	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160667	9832825	GSE118554	GSM3333095	30298597	KT2440				TRUE	Pass	Carbon	Ferulate	3	Glucose	
SRX4552619	10/23/2018 16:42	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693546;SRR7693547	SRP157937	PRJNA486005	486005	SRS3669695	SAMN09832824	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160668	9832824	GSE118554	GSM3333096	30298597	KT2440				TRUE	Pass	Carbon	Glucose	1	Glucose	
SRX4552620	10/23/2018 16:42	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693548;SRR7693549	SRP157937	PRJNA486005	486005	SRS3669696	SAMN09832823	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160669	9832823	GSE118554	GSM3333097	30298597	KT2440				TRUE	Pass	Carbon	Glucose	2	Glucose	
SRX4552621	10/23/2018 16:42	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693550;SRR7693551	SRP157937	PRJNA486005	486005	SRS3669697	SAMN09832822	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160670	9832822	GSE118554	GSM3333098	30298597	KT2440				TRUE	Pass	Carbon	Glucose	3	Glucose	
SRX4552622	10/23/2018 16:42	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693552;SRR7693553	SRP157937	PRJNA486005	486005	SRS3669698	SAMN09832821	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160671	9832821	GSE118554	GSM3333099	30298597	KT2440				TRUE	Pass	Carbon	Serine	1	Glucose	
SRX4552623	10/23/2018 16:42	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693554;SRR7693555	SRP157937	PRJNA486005	486005	SRS3669699	SAMN09832820	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160672	9832820	GSE118554	GSM3333100	30298597	KT2440				TRUE	Pass	Carbon	Serine	2	Glucose	
SRX4552624	10/23/2018 16:42	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693556;SRR7693557	SRP157937	PRJNA486005	486005	SRS3669700	SAMN09832819	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160673	9832819	GSE118554	GSM3333101	30298597	KT2440				TRUE	Pass	Carbon	Serine	3	Glucose	
SRX515628	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233849	SRP041128	PRJNA244431	244431	SRS591408	SAMN02726048	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715275	2726048	GSE56749	GSM1368025	25581266					FALSE	Fail					
SRX515629	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233850	SRP041128	PRJNA244431	244431	SRS591409	SAMN02726057	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715276	2726057	GSE56749	GSM1368026	25581266					FALSE	Fail					
SRX515630	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233851	SRP041128	PRJNA244431	244431	SRS591410	SAMN02726050	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715277	2726050	GSE56749	GSM1368027	25581266					FALSE	Fail					
SRX515631	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233852	SRP041128	PRJNA244431	244431	SRS591411	SAMN02726046	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715278	2726046	GSE56749	GSM1368028	25581266					FALSE	Fail					
SRX515632	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233853	SRP041128	PRJNA244431	244431	SRS591412	SAMN02726053	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715279	2726053	GSE56749	GSM1368029	25581266					FALSE	Fail					
SRX515633	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233854	SRP041128	PRJNA244431	244431	SRS591413	SAMN02726049	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715280	2726049	GSE56749	GSM1368030	25581266					FALSE	Fail					
SRX515634	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233855	SRP041128	PRJNA244431	244431	SRS591414	SAMN02726047	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715281	2726047	GSE56749	GSM1368031	25581266					FALSE	Fail					
SRX515635	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233856	SRP041128	PRJNA244431	244431	SRS591415	SAMN02726058	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715282	2726058	GSE56749	GSM1368032	25581266					FALSE	Fail					
SRX515636	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233857	SRP041128	PRJNA244431	244431	SRS591416	SAMN02726052	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715283	2726052	GSE56749	GSM1368033	25581266					FALSE	Fail					
SRX515637	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233858	SRP041128	PRJNA244431	244431	SRS591417	SAMN02726054	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715284	2726054	GSE56749	GSM1368034	25581266					FALSE	Fail					
SRX515638	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233859	SRP041128	PRJNA244431	244431	SRS591418	SAMN02726061	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715285	2726061	GSE56749	GSM1368035	25581266					FALSE	Fail					
SRX515639	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233860	SRP041128	PRJNA244431	244431	SRS591419	SAMN02726055	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715286	2726055	GSE56749	GSM1368036	25581266					FALSE	Fail					
SRX515640	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233861	SRP041128	PRJNA244431	244431	SRS591420	SAMN02726051	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715287	2726051	GSE56749	GSM1368037	25581266					FALSE	Fail					
SRX515641	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233862	SRP041128	PRJNA244431	244431	SRS591421	SAMN02726063	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715288	2726063	GSE56749	GSM1368038	25581266					FALSE	Fail					
SRX515642	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233863	SRP041128	PRJNA244431	244431	SRS591422	SAMN02726060	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715289	2726060	GSE56749	GSM1368039	25581266					FALSE	Fail					
SRX515643	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233864	SRP041128	PRJNA244431	244431	SRS591423	SAMN02726056	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715290	2726056	GSE56749	GSM1368040	25581266					FALSE	Fail					
SRX515644	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233865	SRP041128	PRJNA244431	244431	SRS591424	SAMN02726062	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715291	2726062	GSE56749	GSM1368041	25581266					FALSE	Fail					
SRX515645	1/20/2015 16:20	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233866	SRP041128	PRJNA244431	244431	SRS591425	SAMN02726059	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715292	2726059	GSE56749	GSM1368042	25581266					FALSE	Fail					
SRX5659869	4/9/2019 21:22	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872882	SRP191648	PRJNA520360	520360	SRS4604128	SAMN10866482	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623456	10866482				DOT-T1E				FALSE	Fail					
SRX5659870	4/9/2019 21:22	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872881	SRP191649	PRJNA520361	520361	SRS4604129	SAMN10866474	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623457	10866474				DOT-T1E				FALSE	Fail					
SRX5659871	4/9/2019 21:22	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872880	SRP191650	PRJNA520367	520367	SRS4604131	SAMN10866473	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623458	10866473				DOT-T1E				FALSE	Fail					
SRX5659872	4/9/2019 21:22	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872879	SRP191652	PRJNA520368	520368	SRS4604133	SAMN10866475	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623459	10866475				DOT-T1E				FALSE	Fail					
SRX5659873	4/9/2019 21:22	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872878	SRP191651	PRJNA520369	520369	SRS4604130	SAMN10866479	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623460	10866479				DOT-T1E				FALSE	Fail					
SRX5659874	4/9/2019 21:22	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872877	SRP191653	PRJNA520362	520362	SRS4604132	SAMN10866481	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623461	10866481				DOT-T1E				FALSE	Fail					
SRX5659875	4/9/2019 21:22	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872876	SRP191654	PRJNA520365	520365	SRS4604134	SAMN10866477	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623462	10866477				DOT-T1E				FALSE	Fail					
SRX5659876	4/9/2019 21:22	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872875	SRP191655	PRJNA520366	520366	SRS4604135	SAMN10866476	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623463	10866476				DOT-T1E				FALSE	Fail					
SRX5659877	4/9/2019 21:22	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872874	SRP191656	PRJNA520363	520363	SRS4604136	SAMN10866478	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623464	10866478				DOT-T1E				FALSE	Fail					
SRX5659878	4/9/2019 21:22	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872873	SRP191657	PRJNA520364	520364	SRS4604137	SAMN10866480	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623465	10866480				DOT-T1E				FALSE	Fail					
SRX5659879	4/9/2019 21:22	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872872	SRP191658	PRJNA520359	520359	SRS4604138	SAMN10866483	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623466	10866483				DOT-T1E				FALSE	Fail					
SRX5659880	4/9/2019 21:22	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872871	SRP191659	PRJNA520370	520370	SRS4604139	SAMN10866472	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623467	10866472				DOT-T1E				FALSE	Fail					
SRX5659919	4/9/2019 21:26	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872932	SRP191662	PRJNA520378	520378	SRS4604147	SAMN10866461	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623506	10866461				KT2440				TRUE	Pass	Bioreactor1	48h	1	24h	
SRX5659920	4/9/2019 21:27	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872931	SRP191663	PRJNA520375	520375	SRS4604148	SAMN10866464	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623507	10866464				KT2440				TRUE	Pass	Bioreactor1	24h	1	24h	
SRX5659921	4/9/2019 21:26	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872930	SRP191664	PRJNA520377	520377	SRS4604149	SAMN10866468	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623508	10866468				KT2440				TRUE	Pass	Bioreactor1	48h	2	24h	
SRX5659922	4/9/2019 21:26	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872929	SRP191665	PRJNA520372	520372	SRS4604150	SAMN10866470	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623509	10866470				KT2440				TRUE	Fail					
SRX5659923	4/9/2019 21:26	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872928	SRP191666	PRJNA520371	520371	SRS4604151	SAMN10866467	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623510	10866467				KT2440				TRUE	Pass	Bioreactor1	seed	2	24h	
SRX5659924	4/9/2019 21:26	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872927	SRP191667	PRJNA520373	520373	SRS4604152	SAMN10866469	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623511	10866469				KT2440				TRUE	Pass	Bioreactor1	seed	3	24h	
SRX5659925	4/9/2019 21:27	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872926	SRP191668	PRJNA520374	520374	SRS4604153	SAMN10866465	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623512	10866465				KT2440				TRUE	Pass	Bioreactor1	24h	2	24h	
SRX5659926	4/9/2019 21:26	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872925	SRP191669	PRJNA520376	520376	SRS4604154	SAMN10866463	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623513	10866463				KT2440				TRUE	Fail					
SRX5659927	4/9/2019 21:28	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872924	SRP191670	PRJNA520382	520382	SRS4604155	SAMN10866462	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623514	10866462				KT2440				TRUE	Pass	Bioreactor1	72h	1	24h	
SRX5659928	4/9/2019 21:26	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872923	SRP191671	PRJNA520381	520381	SRS4604156	SAMN10866460	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623515	10866460				KT2440				TRUE	Fail					
SRX5659929	4/9/2019 21:26	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872922	SRP191672	PRJNA520380	520380	SRS4604157	SAMN10866466	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623516	10866466				KT2440				TRUE	Pass	Bioreactor1	72h	3	24h	
SRX5659930	4/9/2019 21:26	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872921	SRP191673	PRJNA520379	520379	SRS4604158	SAMN10866459	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623517	10866459				KT2440				TRUE	Pass	Bioreactor1	48h	3	24h	
SRX5659970	4/9/2019 21:52	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872983	SRP191676	PRJNA520392	520392	SRS4604197	SAMN10866335	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623557	10866335				mt-2				FALSE	Pass					
SRX5659971	4/9/2019 21:52	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872982	SRP191678	PRJNA520394	520394	SRS4604199	SAMN10866332	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623558	10866332				mt-2				FALSE	Pass					
SRX5659972	4/9/2019 21:52	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872981	SRP191679	PRJNA520391	520391	SRS4604200	SAMN10866336	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623559	10866336				mt-2				FALSE	Pass					
SRX5659973	4/9/2019 21:52	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872980	SRP191680	PRJNA520393	520393	SRS4604201	SAMN10866338	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623560	10866338				mt-2				FALSE	Pass					
SRX5659974	4/9/2019 21:52	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872979	SRP191681	PRJNA520389	520389	SRS4604202	SAMN10866337	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623561	10866337				mt-2				FALSE	Pass					
SRX5659975	4/9/2019 22:24	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872978	SRP191682	PRJNA520390	520390	SRS4604203	SAMN10866333	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623562	10866333				mt-2				FALSE	Pass					
SRX5659976	4/9/2019 22:20	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872977	SRP191683	PRJNA520383	520383	SRS4604204	SAMN10866342	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623563	10866342				mt-2				FALSE	Pass					
SRX5659977	4/9/2019 21:52	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872976	SRP191684	PRJNA520384	520384	SRS4604205	SAMN10866341	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623564	10866341				mt-2				FALSE	Fail					
SRX5659978	4/9/2019 21:52	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872975	SRP191685	PRJNA520387	520387	SRS4604206	SAMN10866339	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623565	10866339				mt-2				FALSE	Pass					
SRX5659979	4/9/2019 21:52	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872974	SRP191686	PRJNA520386	520386	SRS4604207	SAMN10866340	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623566	10866340				mt-2				FALSE	Pass					
SRX5659980	4/9/2019 21:52	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872973	SRP191687	PRJNA520388	520388	SRS4604208	SAMN10866334	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623567	10866334				mt-2				FALSE	Pass					
SRX5659981	4/9/2019 21:52	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872972	SRP191688	PRJNA520385	520385	SRS4604209	SAMN10866331	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	7623568	10866331				mt-2				FALSE	Pass					
SRX5704140	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922838	SRP192848	PRJNA533248	533248	SRS4643201	SAMN11455449	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685456	11455449	GSE129947	GSM3728418	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_0min	1	S_0min	10.1099/mic.0.000875
SRX5704141	11/21/2019 0:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922839	SRP192848	PRJNA533248	533248	SRS4643251	SAMN11455448	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685457	11455448	GSE129947	GSM3728419	32267616;31860438	KT2440	Wild-type			TRUE	Pass	Bioreactor2	S_15min	1	S_0min	10.1099/mic.0.000875
