,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,Biosample_num,GEO Series,GEO Sample,PMID,biosample_strain,biosample_genotype,R1,R2,KT2440,PrimaryQC,project_name,condition_name,rep_name,reference_condition,DOI,passed_fastqc,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
SRX2012749,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019223,SRP081270,PRJNA338603,338603.0,SRS1609954,SAMN05560034,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909266.0,5560034.0,GSE85475,GSM2267537,28130298,KT2440,,,,True,Pass,Multistress,Control,1.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:Control,True,True
SRX2012750,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019224,SRP081270,PRJNA338603,338603.0,SRS1609955,SAMN05560033,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909267.0,5560033.0,GSE85475,GSM2267538,28130298,KT2440,,,,True,Pass,Multistress,Control,2.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:Control,True,True
SRX2012751,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019225,SRP081270,PRJNA338603,338603.0,SRS1609956,SAMN05560032,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909268.0,5560032.0,GSE85475,GSM2267539,28130298,KT2440,,,,True,Pass,Multistress,NaCl_7min,1.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:NaCl_7min,True,True
SRX2012752,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019226,SRP081270,PRJNA338603,338603.0,SRS1609957,SAMN05560031,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909269.0,5560031.0,GSE85475,GSM2267540,28130298,KT2440,,,,True,Pass,Multistress,NaCl_60min,1.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:NaCl_60min,True,True
SRX2012753,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019227,SRP081270,PRJNA338603,338603.0,SRS1609958,SAMN05560030,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909270.0,5560030.0,GSE85475,GSM2267541,28130298,KT2440,,,,True,Pass,Multistress,NaCl_7min,2.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:NaCl_7min,True,True
SRX2012754,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019228,SRP081270,PRJNA338603,338603.0,SRS1609959,SAMN05560050,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909271.0,5560050.0,GSE85475,GSM2267542,28130298,KT2440,,,,True,Pass,Multistress,NaCl_60min,2.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:NaCl_60min,True,True
SRX2012755,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019229,SRP081270,PRJNA338603,338603.0,SRS1609960,SAMN05560049,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909272.0,5560049.0,GSE85475,GSM2267543,28130298,KT2440,,,,True,Pass,Multistress,NaCl_7min,3.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:NaCl_7min,True,True
SRX2012756,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019230,SRP081270,PRJNA338603,338603.0,SRS1609961,SAMN05560048,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909273.0,5560048.0,GSE85475,GSM2267544,28130298,KT2440,,,,True,Pass,Multistress,NaCl_60min,3.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:NaCl_60min,True,True
SRX2012757,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019231,SRP081270,PRJNA338603,338603.0,SRS1609962,SAMN05560047,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909274.0,5560047.0,GSE85475,GSM2267545,28130298,KT2440,,,,True,Pass,Multistress,Imipenem_7min,1.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:Imipenem_7min,True,True
SRX2012758,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019232,SRP081270,PRJNA338603,338603.0,SRS1609963,SAMN05560046,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909275.0,5560046.0,GSE85475,GSM2267546,28130298,KT2440,,,,True,Pass,Multistress,Imipenem_60min,2.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:Imipenem_60min,True,True
SRX2012759,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019233,SRP081270,PRJNA338603,338603.0,SRS1609964,SAMN05560045,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909276.0,5560045.0,GSE85475,GSM2267547,28130298,KT2440,,,,True,Pass,Multistress,Imipenem_7min,2.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:Imipenem_7min,True,True
SRX2012760,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019234,SRP081270,PRJNA338603,338603.0,SRS1609965,SAMN05560044,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909277.0,5560044.0,GSE85475,GSM2267548,28130298,KT2440,,,,True,Pass,Multistress,Imipenem_60min,1.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:Imipenem_60min,True,True
SRX2012761,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019235,SRP081270,PRJNA338603,338603.0,SRS1609966,SAMN05560043,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909278.0,5560043.0,GSE85475,GSM2267549,28130298,KT2440,,,,True,Pass,Multistress,Imipenem_7min,3.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:Imipenem_7min,True,True
SRX2012762,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019236,SRP081270,PRJNA338603,338603.0,SRS1609967,SAMN05560042,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909279.0,5560042.0,GSE85475,GSM2267550,28130298,KT2440,,,,True,Pass,Multistress,Imipenem_60min,3.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:Imipenem_60min,True,True
SRX2012763,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019237,SRP081270,PRJNA338603,338603.0,SRS1609968,SAMN05560041,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909280.0,5560041.0,GSE85475,GSM2267551,28130298,KT2440,,,,True,Pass,Multistress,H2O2_7min,1.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:H2O2_7min,True,True
SRX2012764,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019238,SRP081270,PRJNA338603,338603.0,SRS1609969,SAMN05560040,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909281.0,5560040.0,GSE85475,GSM2267552,28130298,KT2440,,,,True,Pass,Multistress,H2O2_60min,1.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:H2O2_60min,True,True
SRX2012765,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019239,SRP081270,PRJNA338603,338603.0,SRS1609970,SAMN05560039,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909282.0,5560039.0,GSE85475,GSM2267553,28130298,KT2440,,,,True,Pass,Multistress,H2O2_7min,2.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:H2O2_7min,True,True
SRX2012766,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019240,SRP081270,PRJNA338603,338603.0,SRS1609971,SAMN05560038,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909283.0,5560038.0,GSE85475,GSM2267554,28130298,KT2440,,,,True,Pass,Multistress,H2O2_60min,2.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:H2O2_60min,True,True
SRX2012767,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019241,SRP081270,PRJNA338603,338603.0,SRS1609972,SAMN05560037,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909284.0,5560037.0,GSE85475,GSM2267555,28130298,KT2440,,,,True,Pass,Multistress,H2O2_7min,3.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:H2O2_7min,True,True
SRX2012768,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019242,SRP081270,PRJNA338603,338603.0,SRS1609973,SAMN05560036,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909285.0,5560036.0,GSE85475,GSM2267556,28130298,KT2440,,,,True,Pass,Multistress,H2O2_60min,3.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:H2O2_60min,True,True
SRX2020724,1/3/2017 9:57,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR4029102,SRP081901,PRJNA338850,338850.0,SRS1615493,SAMN05572228,SRA452391,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2918329.0,5572228.0,GSE85578,GSM2277992,,,,,,True,Pass,Phase,WT_Tr,1.0,WT_Ex,"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put",True,True,True,Phase:WT_Tr,True,True
SRX2020727,1/3/2017 9:57,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR4029105,SRP081901,PRJNA338850,338850.0,SRS1615496,SAMN05572225,SRA452391,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2918332.0,5572225.0,GSE85578,GSM2277995,,,,,,True,Pass,Phase,WT_Tr,2.0,WT_Ex,"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put",True,True,True,Phase:WT_Tr,True,True
SRX2021818,1/3/2017 9:57,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,NextSeq 500,SRR4030277,SRP082120,PRJNA338876,338876.0,SRS1616433,SAMN05572686,SRA452654,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2919443.0,5572686.0,GSE85581,GSM2278534,,,,,,True,Pass,Phase,WT_Ex,1.0,WT_Ex,"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put",True,True,True,Phase:WT_Ex,True,True
SRX2021819,1/3/2017 9:57,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,NextSeq 500,SRR4030278,SRP082120,PRJNA338876,338876.0,SRS1616436,SAMN05572685,SRA452654,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2919444.0,5572685.0,GSE85581,GSM2278535,,,,,,True,Pass,Phase,WT_Ex,2.0,WT_Ex,"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put",True,True,True,Phase:WT_Ex,True,True
SRX2021820,1/3/2017 9:57,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,NextSeq 500,SRR4030279,SRP082120,PRJNA338876,338876.0,SRS1616434,SAMN05572684,SRA452654,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2919445.0,5572684.0,GSE85581,GSM2278536,,,,,,True,Pass,Phase,WT_Tr,1.0,WT_Ex,"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put",True,True,True,Phase:WT_Tr,True,True
SRX2021821,1/3/2017 9:57,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,NextSeq 500,SRR4030280,SRP082120,PRJNA338876,338876.0,SRS1616435,SAMN05572683,SRA452654,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2919446.0,5572683.0,GSE85581,GSM2278537,,,,,,True,Pass,Phase,WT_Tr,2.0,WT_Ex,"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put",True,True,True,Phase:WT_Tr,True,True
SRX2021822,1/3/2017 9:57,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,NextSeq 500,SRR4030281,SRP082120,PRJNA338876,338876.0,SRS1616437,SAMN05572682,SRA452654,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2919447.0,5572682.0,GSE85581,GSM2278538,,,,,,True,Pass,Phase,WT_St,1.0,WT_Ex,"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put",True,True,True,Phase:WT_St,True,True
SRX2021823,1/3/2017 9:57,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,NextSeq 500,SRR4030282,SRP082120,PRJNA338876,338876.0,SRS1616438,SAMN05572681,SRA452654,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2919448.0,5572681.0,GSE85581,GSM2278539,,,,,,True,Pass,Phase,WT_St,2.0,WT_Ex,"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put",True,True,True,Phase:WT_St,True,True
SRX3141766,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,,SRR5985828,SRP116349,PRJNA398406,398406.0,SRS2474494,SAMN07513386,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,Glycolaldehyde,Glycolaldehyde,2.0,Control,10.1039/C8EE00460A,True,True,True,Glycolaldehyde:Glycolaldehyde,True,True
SRX3141767,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,,SRR5985827,SRP116350 ,PRJNA398411,398411.0,SRS2474495 ,SAMN07513388,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,Glycolaldehyde,Control,2.0,Control,10.1039/C8EE00460A,True,True,True,Glycolaldehyde:Control,True,True
SRX3141769,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,,SRR5985825,SRP116352 ,PRJNA398405 ,398405.0,SRS2474497 ,SAMN07513336,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,Glycolaldehyde,Glycolaldehyde,1.0,Control,10.1039/C8EE00460A,True,True,True,Glycolaldehyde:Glycolaldehyde,True,True
SRX3141770,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,,SRR5985824,SRP116353,PRJNA398404,398404.0,SRS2474498 ,SAMN07513335,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,Glycolaldehyde,Control,1.0,Control,10.1039/C8EE00460A,True,True,True,Glycolaldehyde:Control,True,True
SRX3921725,4/11/2018 1:13,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina MiSeq,SRR6981330,SRP139421,PRJNA449573,449573.0,SRS3156398,SAMN08912376,SRA686740,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5378973.0,8912376.0,,,,Pseudomonas putida KT2440,wild type,,,True,Pass,FinR,Control,1.0,Control,10.1128/AEM.01210-18,True,True,True,FinR:Control,True,True
SRX3921834,4/11/2018 2:30,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina MiSeq,SRR6981451,SRP139424,PRJNA449581,449581.0,SRS3156498,SAMN08912377,SRA686758,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5379082.0,8912377.0,,,,KT2440,wild type,,,True,Pass,FinR,Control,2.0,Control,10.1128/AEM.01210-18,True,True,True,FinR:Control,True,True
SRX3921973,4/11/2018 4:08,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina MiSeq,SRR6981622,SRP139442,PRJNA449585,449585.0,SRS3156608,SAMN08912378,SRA686792,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5379221.0,8912378.0,,,,KT2440,wild type,,,True,Pass,FinR,Control,3.0,Control,10.1128/AEM.01210-18,True,True,True,FinR:Control,True,True
SRX3922005,4/11/2018 5:09,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina MiSeq,SRR6981671,SRP139452,PRJNA449593,449593.0,SRS3156624,SAMN08912379,SRA686819,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5379253.0,8912379.0,,,,KT2440,finR deletion mutant,,,True,Pass,FinR,Del_finR,1.0,Control,10.1128/AEM.01210-18,True,True,True,FinR:Del_finR,True,True
SRX3922933,4/11/2018 7:07,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina MiSeq,SRR6982603,SRP139482,PRJNA449599,449599.0,SRS3157539,SAMN08912380,SRA686855,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5380181.0,8912380.0,,,,KT2440,finR deletion mutant,,,True,Pass,FinR,Del_finR,2.0,Control,10.1128/AEM.01210-18,True,True,True,FinR:Del_finR,True,True
SRX3923031,4/11/2018 7:26,303,Pseudomonas putida,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina MiSeq,SRR6982702,SRP139486,PRJNA449600,449600.0,SRS3157637,SAMN08912381,SRA686859,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5380279.0,8912381.0,,,,Pseudomonas putida KT2440,finR deletion mutant,,,True,Pass,FinR,Del_finR,3.0,Control,10.1128/AEM.01210-18,True,True,True,FinR:Del_finR,True,True
SRX4364709,1/1/2019 13:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR7495268,SRP152621,PRJNA480068,480068.0,SRS3524269,SAMN09628471,SRA734883,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5929102.0,9628471.0,GSE116756,GSM3260143,,,wild type,,,True,Pass,Myristic_acid,Control,1.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA480068,True,True,True,Myristic_acid:Control,True,True
SRX4364710,1/1/2019 13:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR7495269,SRP152621,PRJNA480068,480068.0,SRS3524270,SAMN09628470,SRA734883,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5929103.0,9628470.0,GSE116756,GSM3260144,,,wild type,,,True,Pass,Myristic_acid,Control,2.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA480068,True,True,True,Myristic_acid:Control,True,True
SRX4364711,1/1/2019 13:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR7495270,SRP152621,PRJNA480068,480068.0,SRS3524268,SAMN09628469,SRA734883,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5929104.0,9628469.0,GSE116756,GSM3260145,,,wild type,,,True,Pass,Myristic_acid,Control,3.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA480068,True,True,True,Myristic_acid:Control,True,True
SRX4364712,1/1/2019 13:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR7495271,SRP152621,PRJNA480068,480068.0,SRS3524272,SAMN09628468,SRA734883,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5929105.0,9628468.0,GSE116756,GSM3260146,,,wild type,,,True,Pass,Myristic_acid,Myristic_acid,1.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA480068,True,True,True,Myristic_acid:Myristic_acid,True,True
SRX4364713,1/1/2019 13:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR7495272,SRP152621,PRJNA480068,480068.0,SRS3524273,SAMN09628467,SRA734883,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5929106.0,9628467.0,GSE116756,GSM3260147,,,wild type,,,True,Pass,Myristic_acid,Myristic_acid,2.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA480068,True,True,True,Myristic_acid:Myristic_acid,True,True
SRX4364714,1/1/2019 13:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRR7495273,SRP152621,PRJNA480068,480068.0,SRS3524271,SAMN09628466,SRA734883,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,5929107.0,9628466.0,GSE116756,GSM3260148,,,wild type,,,True,Pass,Myristic_acid,Myristic_acid,3.0,Control,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA480068,True,True,True,Myristic_acid:Myristic_acid,True,True
SRX4552613,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693534;SRR7693535,SRP157937,PRJNA486005,486005.0,SRS3669689,SAMN09832830,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160662.0,9832830.0,GSE118554,GSM3333090,30298597,KT2440,,,,True,Pass,Carbon,Citrate,1.0,Glucose,,True,True,True,Carbon:Citrate,True,True
SRX4552614,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693536;SRR7693537,SRP157937,PRJNA486005,486005.0,SRS3669690,SAMN09832829,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160663.0,9832829.0,GSE118554,GSM3333091,30298597,KT2440,,,,True,Pass,Carbon,Citrate,2.0,Glucose,,True,True,True,Carbon:Citrate,True,True
SRX4552615,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693538;SRR7693539,SRP157937,PRJNA486005,486005.0,SRS3669691,SAMN09832828,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160664.0,9832828.0,GSE118554,GSM3333092,30298597,KT2440,,,,True,Pass,Carbon,Citrate,3.0,Glucose,,True,True,True,Carbon:Citrate,True,True
SRX4552616,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693540;SRR7693541,SRP157937,PRJNA486005,486005.0,SRS3669692,SAMN09832827,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160665.0,9832827.0,GSE118554,GSM3333093,30298597,KT2440,,,,True,Pass,Carbon,Ferulate,1.0,Glucose,,True,True,True,Carbon:Ferulate,True,True
SRX4552617,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693542;SRR7693543,SRP157937,PRJNA486005,486005.0,SRS3669693,SAMN09832826,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160666.0,9832826.0,GSE118554,GSM3333094,30298597,KT2440,,,,True,Pass,Carbon,Ferulate,2.0,Glucose,,True,True,True,Carbon:Ferulate,True,True
SRX4552618,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693544;SRR7693545,SRP157937,PRJNA486005,486005.0,SRS3669694,SAMN09832825,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160667.0,9832825.0,GSE118554,GSM3333095,30298597,KT2440,,,,True,Pass,Carbon,Ferulate,3.0,Glucose,,True,True,True,Carbon:Ferulate,True,True
SRX4552619,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693546;SRR7693547,SRP157937,PRJNA486005,486005.0,SRS3669695,SAMN09832824,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160668.0,9832824.0,GSE118554,GSM3333096,30298597,KT2440,,,,True,Pass,Carbon,Glucose,1.0,Glucose,,True,True,True,Carbon:Glucose,True,True
SRX4552621,10/23/2018 16:42,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR7693550;SRR7693551,SRP157937,PRJNA486005,486005.0,SRS3669697,SAMN09832822,SRA758600,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,6160670.0,9832822.0,GSE118554,GSM3333098,30298597,KT2440,,,,True,Pass,Carbon,Glucose,3.0,Glucose,,True,True,True,Carbon:Glucose,True,True
