,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,GEO Series,GEO Sample,PMID,Biosample ID,biosample_strain,biosample_genotype,reference_sequence,project_name,condition_name,Genotype,rep_name,reference_condition,strain_description,passed_fastqc,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
SBRG_UNeb__coumferul__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Aromatic,Aromatic_Coumarate+ferulate,,1,Aromatic_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Aromatic:Aromatic_Coumarate+ferulate,TRUE,TRUE
SBRG_UNeb__coumferul__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Aromatic,Aromatic_Coumarate+ferulate,,2,Aromatic_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Aromatic:Aromatic_Coumarate+ferulate,TRUE,TRUE
SBRG_UNeb__coumferul__3,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Aromatic,Aromatic_Coumarate+ferulate,,3,Aromatic_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Aromatic:Aromatic_Coumarate+ferulate,TRUE,TRUE
SBRG_UNeb__ferulate__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Aromatic,Aromatic_Ferulate,,1,Aromatic_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Aromatic:Aromatic_Ferulate,TRUE,TRUE
SBRG_UNeb__ferulate__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Aromatic,Aromatic_Ferulate,,2,Aromatic_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Aromatic:Aromatic_Ferulate,TRUE,TRUE
SBRG_UNeb__ferulate__3,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Aromatic,Aromatic_Ferulate,,3,Aromatic_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Aromatic:Aromatic_Ferulate,TRUE,TRUE
SBRG_UNeb__glc__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Aromatic,Aromatic_glucose,,1,Aromatic_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Aromatic:Aromatic_glucose,TRUE,TRUE
SBRG_UNeb__glc__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Aromatic,Aromatic_glucose,,2,Aromatic_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Aromatic:Aromatic_glucose,TRUE,TRUE
SBRG_UNeb__glc__3,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Aromatic,Aromatic_glucose,,3,Aromatic_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Aromatic:Aromatic_glucose,TRUE,TRUE
SBRG_XYL_A25_1,7/1/2020 0:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,0,SBRG,0,0,,,,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,XylALE_XyloseA25,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:XylALE_XyloseA25,TRUE,TRUE
SBRG_XYL_A25_2,7/1/2020 0:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,0,SBRG,0,0,,,,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,XylALE_XyloseA25,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:XylALE_XyloseA25,TRUE,TRUE
SBRG_XYL_A26_1,7/1/2020 0:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,0,SBRG,0,0,,,,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,XylALE_XyloseA26,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:XylALE_XyloseA26,TRUE,TRUE
SBRG_XYL_A26_2,7/1/2020 0:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,0,SBRG,0,0,,,,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,XylALE_XyloseA26,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:XylALE_XyloseA26,TRUE,TRUE
SBRG_XYL_A27_1,7/1/2020 0:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,0,SBRG,0,0,,,,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,XylALE_XyloseA27,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:XylALE_XyloseA27,TRUE,TRUE
SBRG_XYL_A27_2,7/1/2020 0:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,0,SBRG,0,0,,,,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,XylALE_XyloseA27,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:XylALE_XyloseA27,TRUE,TRUE
SBRG_XYL_A28_1,7/1/2020 0:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,0,SBRG,0,0,,,,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,XylALE_XyloseA28,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:XylALE_XyloseA28,TRUE,TRUE
SBRG_XYL_A28_2,7/1/2020 0:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,0,SBRG,0,0,,,,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,XylALE_XyloseA28,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:XylALE_XyloseA28,TRUE,TRUE
SBRG_relA__LB_control__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,RelA,RelA_Control,,1,RelA_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,RelA:RelA_Control,TRUE,TRUE
SBRG_relA__LB_control__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,RelA,RelA_Control,,2,RelA_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,RelA:RelA_Control,TRUE,TRUE
SBRG_relA__LB_control__3,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,RelA,RelA_Control,,3,RelA_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,RelA:RelA_Control,TRUE,TRUE
SBRG_relA__relA_control__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,RelA,RelA_Del_relA,,1,RelA_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,RelA:RelA_Del_relA,TRUE,TRUE
SBRG_relA__relA_control__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,RelA,RelA_Del_relA,,2,RelA_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,RelA:RelA_Del_relA,TRUE,TRUE
SBRG_relA__relA_control__3,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,RelA,RelA_Del_relA,,3,RelA_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,RelA:RelA_Del_relA,TRUE,TRUE
SBRG_relA__relA_lignin__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,RelA,RelA_Del_relA_lignin,,1,RelA_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,RelA:RelA_Del_relA_lignin,TRUE,TRUE
SBRG_relA__relA_lignin__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,RelA,RelA_Del_relA_lignin,,2,RelA_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,RelA:RelA_Del_relA_lignin,TRUE,TRUE
SBRG_relA__relA_lignin__3,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,RelA,RelA_Del_relA_lignin,,3,RelA_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,RelA:RelA_Del_relA_lignin,TRUE,TRUE
SRX2012748,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019222,SRP081270,PRJNA338603,338603,SRS1609953,SAMN05560035,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909265,GSE85475,GSM2267536,28130298,5560035,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_control,,3,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_control,TRUE,TRUE
SRX2012749,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019223,SRP081270,PRJNA338603,338603,SRS1609954,SAMN05560034,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909266,GSE85475,GSM2267537,28130298,5560034,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_control,,1,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_control,TRUE,TRUE
SRX2012750,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019224,SRP081270,PRJNA338603,338603,SRS1609955,SAMN05560033,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909267,GSE85475,GSM2267538,28130298,5560033,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_control,,2,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_control,TRUE,TRUE
SRX2012751,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019225,SRP081270,PRJNA338603,338603,SRS1609956,SAMN05560032,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909268,GSE85475,GSM2267539,28130298,5560032,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_NaCl_7min,,1,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_NaCl_7min,TRUE,TRUE
SRX2012752,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019226,SRP081270,PRJNA338603,338603,SRS1609957,SAMN05560031,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909269,GSE85475,GSM2267540,28130298,5560031,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_NaCl_60min,,1,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_NaCl_60min,TRUE,TRUE
SRX2012753,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019227,SRP081270,PRJNA338603,338603,SRS1609958,SAMN05560030,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909270,GSE85475,GSM2267541,28130298,5560030,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_NaCl_7min,,2,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_NaCl_7min,TRUE,TRUE
SRX2012754,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019228,SRP081270,PRJNA338603,338603,SRS1609959,SAMN05560050,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909271,GSE85475,GSM2267542,28130298,5560050,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_NaCl_60min,,2,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_NaCl_60min,TRUE,TRUE
SRX2012755,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019229,SRP081270,PRJNA338603,338603,SRS1609960,SAMN05560049,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909272,GSE85475,GSM2267543,28130298,5560049,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_NaCl_7min,,3,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_NaCl_7min,TRUE,TRUE
SRX2012756,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019230,SRP081270,PRJNA338603,338603,SRS1609961,SAMN05560048,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909273,GSE85475,GSM2267544,28130298,5560048,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_NaCl_60min,,3,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_NaCl_60min,TRUE,TRUE
SRX2012757,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019231,SRP081270,PRJNA338603,338603,SRS1609962,SAMN05560047,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909274,GSE85475,GSM2267545,28130298,5560047,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_imipenem_7min,,1,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_imipenem_7min,TRUE,TRUE
SRX2012758,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019232,SRP081270,PRJNA338603,338603,SRS1609963,SAMN05560046,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909275,GSE85475,GSM2267546,28130298,5560046,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_imipenem_60min,,2,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_imipenem_60min,TRUE,TRUE
SRX2012759,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019233,SRP081270,PRJNA338603,338603,SRS1609964,SAMN05560045,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909276,GSE85475,GSM2267547,28130298,5560045,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_imipenem_7min,,2,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_imipenem_7min,TRUE,TRUE
SRX2012760,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019234,SRP081270,PRJNA338603,338603,SRS1609965,SAMN05560044,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909277,GSE85475,GSM2267548,28130298,5560044,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_imipenem_60min,,1,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_imipenem_60min,TRUE,TRUE
SRX2012761,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019235,SRP081270,PRJNA338603,338603,SRS1609966,SAMN05560043,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909278,GSE85475,GSM2267549,28130298,5560043,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_imipenem_7min,,3,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_imipenem_7min,TRUE,TRUE
SRX2012762,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019236,SRP081270,PRJNA338603,338603,SRS1609967,SAMN05560042,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909279,GSE85475,GSM2267550,28130298,5560042,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_imipenem_60min,,3,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_imipenem_60min,TRUE,TRUE
SRX2012763,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019237,SRP081270,PRJNA338603,338603,SRS1609968,SAMN05560041,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909280,GSE85475,GSM2267551,28130298,5560041,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_H2O2_7min,,1,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_H2O2_7min,TRUE,TRUE
SRX2012764,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019238,SRP081270,PRJNA338603,338603,SRS1609969,SAMN05560040,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909281,GSE85475,GSM2267552,28130298,5560040,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_H2O2_60min,,1,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_H2O2_60min,TRUE,TRUE
SRX2012765,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019239,SRP081270,PRJNA338603,338603,SRS1609970,SAMN05560039,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909282,GSE85475,GSM2267553,28130298,5560039,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_H2O2_7min,,2,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_H2O2_7min,TRUE,TRUE
SRX2012766,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019240,SRP081270,PRJNA338603,338603,SRS1609971,SAMN05560038,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909283,GSE85475,GSM2267554,28130298,5560038,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_H2O2_60min,,2,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_H2O2_60min,TRUE,TRUE
SRX2012767,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019241,SRP081270,PRJNA338603,338603,SRS1609972,SAMN05560037,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909284,GSE85475,GSM2267555,28130298,5560037,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_H2O2_7min,,3,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_H2O2_7min,TRUE,TRUE
SRX2012768,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019242,SRP081270,PRJNA338603,338603,SRS1609973,SAMN05560036,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909285,GSE85475,GSM2267556,28130298,5560036,Pseudomonas putida KT2440,WT,NC_002947.3,Multistress,Multistress_H2O2_60min,,3,Multistress_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Multistress:Multistress_H2O2_60min,TRUE,TRUE
SRX2020724,1/3/2017 9:57,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR4029102,SRP081901,PRJNA338850,338850,SRS1615493,SAMN05572228,SRA452391,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2918329,GSE85578,GSM2277992,,5572228,Pseudomonas putida KT2440,WT,NC_002947.3,Hfq,Hfq_WT_Tr,,1,Hfq_WT_Ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Hfq:Hfq_WT_Tr,TRUE,TRUE
SRX2020727,1/3/2017 9:57,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR4029105,SRP081901,PRJNA338850,338850,SRS1615496,SAMN05572225,SRA452391,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2918332,GSE85578,GSM2277995,,5572225,Pseudomonas putida KT2440,WT,NC_002947.3,Hfq,Hfq_WT_Tr,,2,Hfq_WT_Ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Hfq:Hfq_WT_Tr,TRUE,TRUE
SRX2021818,1/3/2017 9:57,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,NextSeq 500,SRR4030277,SRP082120,PRJNA338876,338876,SRS1616433,SAMN05572686,SRA452654,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2919443,GSE85581,GSM2278534,,5572686,Pseudomonas putida KT2440,WT,NC_002947.3,Hfq,Hfq_WT_Ex,,1,Hfq_WT_Ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Hfq:Hfq_WT_Ex,TRUE,TRUE
SRX2021819,1/3/2017 9:57,303,Pseudomonas putida KT2440,303,1236,303,Pseudomonas putida,SINGLE,ILLUMINA,NextSeq 500,SRR4030278,SRP082120,PRJNA338876,338876,SRS1616436,SAMN05572685,SRA452654,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2919444,GSE85581,GSM2278535,,5572685,Pseudomonas putida KT2440,WT,NC_002947.3,Hfq,Hfq_WT_Ex,,2,Hfq_WT_Ex,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Hfq:Hfq_WT_Ex,TRUE,TRUE
