Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_eep_002	13555921	10597499	577579	293040	0	0	0	0	230773	0	0	0	0	701258	624725	531047	78.17616375899506	13555921.0	13262881.0	97.84	293040.0	2.16	ecoli_eep_002_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13555921.0	0.0	20-40	50.0	18.46459796140822	39.335329189363094	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	13578580	1768428	13578580	537461642	1890013	533411060	0.7536504344620746	0.0388	0.3893	0.5718		
ecoli_eep_003	12796515	10455193	5698	313457	0	0	0	0	186803	0	0	0	0	709427	601705	524232	81.70344035075175	12796515.0	12483058.0	97.55	313457.0	2.45	ecoli_eep_003_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12796515.0	0.0	20-40	50.0	19.34043662753039	39.34174749922147	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	12815322	1004739	12815322	507455076	763944	505374021	0.4100964003363325	0.0388	0.4099	0.5513		
ecoli_eep_004	11893593	9706366	5480	272280	0	0	0	0	192318	0	0	0	0	619745	755232	342172	81.61003996017016	11893593.0	11621313.0	97.71	272280.0	2.29	ecoli_eep_004_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11893593.0	0.0	20-40	51.0	18.242945106774528	38.95246650864882	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	11911009	5067154	11911009	471517170	1582443	462957090	1.8154333595105347	0.0393	0.4081	0.5526		
ecoli_eep_005	12188565	726829	10586	10993290	0	0	0	0	110259	0	0	0	0	268022	41142	38437	5.963204035913988	12188565.0	1195275.0	9.81	10993290.0	90.19	ecoli_eep_005_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12188565.0	0.0	20-101	51.0	16.670862985061767	99.73203490320641	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	fail	12242707	3571116	12242707	1236513407	475939	1226959357	0.7726604455652295	0.0582	0.4054	0.5364		
ecoli_eep_006	13015021	820004	31015	11676995	0	0	0	0	116875	0	0	0	0	283109	44183	42840	6.300443157179692	13015021.0	1338026.0	10.28	11676995.0	89.72	ecoli_eep_006_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13015021.0	0.0	20-101	51.0	34.340800632291874	99.65791050202684	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	13080438	4176512	13080438	1321124238	3286496	1307325241	1.0444889740945014	0.0518	0.4032	0.5451		
ecoli_eep_007	12627923	781404	11586	11390353	0	0	0	0	125731	0	0	0	0	234302	42080	42467	6.1879059604655495	12627923.0	1237570.0	9.8	11390353.0	90.2	ecoli_eep_007_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12627923.0	0.0	20-101	51.0	32.19039661214665	99.6758939692616	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	12685149	4069355	12685149	1281200049	3088759	1268517790	0.9898734401312844	0.0456	0.41600000000000004	0.5384		
ecoli_eep_008	16604886	1062648	15882	14950419	0	0	0	0	159604	0	0	0	0	302799	55688	57846	6.399610331561445	16604886.0	1654467.0	9.96	14950419.0	90.04	ecoli_eep_008_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16604886.0	0.0	20-101	51.0	19.96530605430092	99.65675319902829	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	16686933	4828280	16686933	1685380233	606289	1671801298	0.805689703375084	0.0381	0.4185	0.5435		
ecoli_eep_009	5399087	3123022	1006196	421235	0	0	0	0	170009	0	0	0	0	454231	156904	67490	57.84352058042406	5399087.0	4977852.0	92.2	421235.0	7.8	ecoli_eep_009_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5399087.0	0.0	20-100	52.0	25.199381169669127	99.25224468507359	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	fail	5415707	1642487	5415707	541570700	427095	538846828	0.5029577855670552	0.2263	0.3594	0.4143		
ecoli_eep_010	7104705	4904917	6493	589920	0	0	0	0	242957	0	0	0	0	1018244	240873	101301	69.03758847130177	7104705.0	6514785.0	91.7	589920.0	8.3	ecoli_eep_010_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7104705.0	0.0	20-100	52.0	23.45567116375201	99.28248167939415	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	7138353	2141063	7138353	713835300	5838750	704975956	1.2410907670158648	0.0613	0.4479	0.4908		
ecoli_eep_011	6532024	4921211	20830	287648	0	0	0	0	199909	0	0	0	0	649130	220154	233142	75.3397568655596	6532024.0	6244376.0	95.6	287648.0	4.4	ecoli_eep_011_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6532024.0	0.0	20-51	51.0	26.258662863212795	50.52951948737482	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6536932	2075430	6536932	333383532	575332	330113664	0.9808126935316048	0.0281	0.4644	0.5074		
ecoli_eep_012	3490283	2691730	10419	130527	0	0	0	0	47005	0	0	0	0	399998	105459	105145	77.12068047204195	3490283.0	3359756.0	96.26	130527.0	3.74	ecoli_eep_012_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3490283.0	0.0	20-51	52.0	32.41255522594566	50.557383742235224	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	3493182	1103908	3493182	178152282	314919	176402750	0.9820429917366986	0.026000000000000002	0.4788	0.4952		
ecoli_eep_013	5426565	4132391	14779	193115	0	0	0	0	128388	0	0	0	0	594913	174653	188326	76.15113796665109	5426565.0	5233450.0	96.44	193115.0	3.56	ecoli_eep_013_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5426565.0	0.0	20-51	52.0	27.778333720293638	50.52934259517761	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	5430384	1723917	5430384	276949584	465997	274243318	0.9771691875875864	0.0256	0.4867	0.4877		
ecoli_eep_014	7992290	6004164	18125	261987	0	0	0	0	206505	0	0	0	0	974349	259031	268129	75.1244511898342	7992290.0	7730303.0	96.72	261987.0	3.28	ecoli_eep_014_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7992290.0	0.0	20-51	52.0	23.76562724061257	50.561277681365425	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7997803	2555711	7997803	407887953	589470	403984640	0.9569571671071148	0.0265	0.4958	0.4777		
ecoli_eep_015	13129199	9401716	337925	642535	0	0	0	0	685123	0	0	0	0	1212814	425710	423376	71.60921241272983	13129199.0	12486664.0	95.11	642535.0	4.89	ecoli_eep_015_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13129199.0	0.0	20-51	51.0	25.572400729272143	50.52529297484181	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	13152586	4129904	13152586	670781886	1793302	663582689	1.0732545332925103	0.0306	0.4606	0.5088		
ecoli_eep_016	11660491	8438907	131261	540597	0	0	0	0	601234	0	0	0	0	1187888	369607	390997	72.3717980657933	11660491.0	11119894.0	95.36	540597.0	4.64	ecoli_eep_016_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11660491.0	0.0	20-51	51.0	20.546152735394145	50.56874937770631	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	11676388	3483200	11676388	595495788	297881	590444510	0.8482474774447943	0.0298	0.4777	0.4925		
ecoli_eep_017	12818674	9204057	163318	675123	0	0	0	0	739178	0	0	0	0	1182987	414232	439779	71.80194300908191	12818674.0	12143551.0	94.73	675123.0	5.27	ecoli_eep_017_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12818674.0	0.0	20-51	51.0	20.178058066867692	50.56920177547225	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	12836347	4026934	12836347	654653697	1537403	647857074	1.0382012705566377	0.0309	0.4658	0.5032		
ecoli_eep_018	12107209	8019839	221210	742182	0	0	0	0	282795	0	0	0	0	2115275	424653	301255	66.24019623350023	12107209.0	11365027.0	93.87	742182.0	6.13	ecoli_eep_018_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12107209.0	0.0	20-51	50.0	20.053861249262553	50.51071192378029	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	12123660	3915914	12123660	618306660	1332981	611711018	1.0667266627857446	0.035	0.504	0.461		
ecoli_eep_019	7002551	4739507	80645	330732	0	0	0	0	140143	0	0	0	0	1231687	271302	208535	67.68257739215322	7002551.0	6671819.0	95.28	330732.0	4.72	ecoli_eep_019_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7002551.0	0.0	20-51	49.0	17.460688446553387	50.50521331440499	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7010351	2271821	7010351	357527901	751473	353752319	1.0560244359782147	0.0344	0.4833	0.4823		
ecoli_eep_020	10095346	7304963	81891	330788	0	0	0	0	357331	0	0	0	0	1349466	290833	380074	72.35970911744877	10095346.0	9764558.0	96.72	330788.0	3.28	ecoli_eep_020_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10095346.0	0.0	20-51	52.0	16.81262590541673	50.562783781754476	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	10107260	3041939	10107260	515470260	320071	511041635	0.8591426787648234	0.0259	0.4815	0.4926		
ecoli_eep_021	12297670	8952272	43162	448411	0	0	0	0	464478	0	0	0	0	1459731	448259	481357	72.79648909102293	12297670.0	11849259.0	96.35	448411.0	3.65	ecoli_eep_021_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12297670.0	0.0	20-51	51.0	18.576575454382343	50.524371608605534	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	12311435	3712856	12311435	627883185	345922	622502729	0.8569199062083499	0.0304	0.4481	0.5214		
ecoli_eep_022	11716870	8262156	62787	462913	0	0	0	0	308551	0	0	0	0	1811484	421865	387114	70.51504369340958	11716870.0	11253957.0	96.05	462913.0	3.95	ecoli_eep_022_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11716870.0	0.0	20-51	50.0	18.662698059148656	50.520268211561614	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11728623	3561875	11728623	598159773	327751	593037469	0.8563437782366552	0.0327	0.4716	0.4957		
ecoli_eep_023	11021618	7515171	51070	452572	0	0	0	0	244289	0	0	0	0	2033249	391190	334077	68.18573280257037	11021618.0	10569046.0	95.89	452572.0	4.11	ecoli_eep_023_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11021618.0	0.0	20-51	50.0	18.20758218900302	50.51806095983366	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	11032193	3611986	11032193	562641843	959303	556906357	1.0193849020219423	0.0322	0.4855	0.4823		
ecoli_eep_024	12754196	8833103	64421	479030	0	0	0	0	297256	0	0	0	0	2210362	477628	392396	69.2564470547575	12754196.0	12275166.0	96.24	479030.0	3.76	ecoli_eep_024_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12754196.0	0.0	20-51	50.0	16.434810057939984	50.562304201691745	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	12766055	4167454	12766055	651068805	1104268	644448542	1.0168300107697523	0.0341	0.4833	0.4826		
ecoli_eep_025	9667512	7010414	63168	387603	0	0	0	0	293183	0	0	0	0	1293958	314036	305150	72.51518281022045	9667512.0	9279909.0	95.99	387603.0	4.01	ecoli_eep_025_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9667512.0	0.0	20-51	51.0	21.05061366140236	50.52727847661322	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9676285	2891287	9676285	493490535	288497	489289432	0.8513036627946674	0.0279	0.4727	0.4994		
ecoli_eep_026	11646622	8134277	92435	518983	0	0	0	0	278409	0	0	0	0	1938481	363039	320998	69.8423714618711	11646622.0	11127639.0	95.54	518983.0	4.46	ecoli_eep_026_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11646622.0	0.0	20-51	51.0	18.787326508386297	50.52064401162843	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11659881	3768677	11659881	594653931	1174344	588537747	1.0285283054826049	0.027999999999999997	0.4981	0.4739		
ecoli_eep_027	6105560	3902687	307305	297742	0	0	0	0	85254	0	0	0	0	1149419	199070	164083	63.920213706850795	6105560.0	5807818.0	95.12	297742.0	4.88	ecoli_eep_027_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6105560.0	0.0	20-51	51.0	24.60264631810364	50.551132082888394	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6110034	1874571	6110034	311611734	238772	308864928	0.8814834938147741	0.0299	0.4737	0.4964		
ecoli_eep_028	7291492	5231178	26351	260307	0	0	0	0	185582	0	0	0	0	1086516	251043	250515	71.74358828069755	7291492.0	7031185.0	96.43	260307.0	3.57	ecoli_eep_028_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7291492.0	0.0	20-51	51.0	24.56018297329556	50.55290604446936	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7297639	2334662	7297639	372179589	636546	368490861	0.9911150716005548	0.0301	0.4696	0.5002		
ecoli_eep_029	4963739	3221669	9207	440852	0	0	0	0	200266	0	0	0	0	869632	159733	62380	64.9040773497559	4963739.0	4522887.0	91.12	440852.0	8.88	ecoli_eep_029_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4963739.0	0.0	20-100	52.0	27.694107288415807	99.26927987148396	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	4995071	1496198	4995071	499507100	4954652	492414836	1.4198524905852188	0.0967	0.4247	0.4787		
ecoli_eep_030	6026811	4337439	3642	448221	0	0	0	0	189880	0	0	0	0	759546	202617	85466	71.96905627204833	6026811.0	5578590.0	92.56	448221.0	7.44	ecoli_eep_030_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6026811.0	0.0	20-100	51.0	30.421907903092205	98.96404085012787	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	6056417	1838920	6056417	605641700	4939810	598133991	1.2396288102354909	0.0444	0.4488	0.5068		
ecoli_eep_031	6706716	4955609	53732	246511	0	0	0	0	228460	0	0	0	0	744215	212292	265897	73.89024673178349	6706716.0	6460205.0	96.32	246511.0	3.68	ecoli_eep_031_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6706716.0	0.0	20-51	51.0	22.750916733729724	50.54870669937418	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6713226	2154705	6713226	342374526	667400	338899451	1.0149922777841247	0.0247	0.428	0.5473		
ecoli_eep_032	8080381	5938171	34504	303105	0	0	0	0	201617	0	0	0	0	1053637	249125	300222	73.48875009730358	8080381.0	7777276.0	96.25	303105.0	3.75	ecoli_eep_032_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8080381.0	0.0	20-51	51.0	22.108977760023883	50.522229211716635	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8086074	2611890	8086074	412389774	696963	408300348	0.9916409808939636	0.0237	0.4405	0.5358		
ecoli_eep_033	5509747	4095063	19154	195432	0	0	0	0	169690	0	0	0	0	667725	174973	187710	74.32397531138906	5509747.0	5314315.0	96.45	195432.0	3.55	ecoli_eep_033_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5509747.0	0.0	20-51	51.0	25.05881415658929	50.54605374802146	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	5514530	1793990	5514530	281241030	556696	278354109	1.0264935383005815	0.0267	0.45	0.5233		
ecoli_eep_034	6421994	4753810	26844	285469	0	0	0	0	123188	0	0	0	0	829870	187992	214821	74.02389351344769	6421994.0	6136525.0	95.55	285469.0	4.45	ecoli_eep_034_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6421994.0	0.0	20-51	51.0	24.475425493711096	50.54794211891197	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6427283	1942199	6427283	327791433	272057	324881156	0.8878441310575679	0.0243	0.4571	0.5186		
ecoli_eep_035	7276715	5471224	17706	370591	0	0	0	0	201141	0	0	0	0	738853	252790	224410	75.18810342304184	7276715.0	6906124.0	94.91	370591.0	5.09	ecoli_eep_035_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7276715.0	0.0	20-51	48.0	17.92669641822533	50.52237321373724	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7284796	2193285	7284796	371524596	269160	368306615	0.8661555747980679	0.0282	0.4489	0.523		
ecoli_eep_036	5930518	4374364	9228	345528	0	0	0	0	287824	0	0	0	0	484226	208489	220859	73.7602347720722	5930518.0	5584990.0	94.17	345528.0	5.83	ecoli_eep_036_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5930518.0	0.0	20-51	49.0	20.292504609965807	50.52856580150334	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	5937257	1848732	5937257	302800107	639427	299728924	1.0142608701257825	0.0273	0.43200000000000005	0.5406		
ecoli_eep_037	6789576	5039762	13330	328508	0	0	0	0	236702	0	0	0	0	710847	237498	222929	74.22793411547347	6789576.0	6461068.0	95.16	328508.0	4.84	ecoli_eep_037_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6789576.0	0.0	20-51	49.0	20.00671404476239	50.52124050161601	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6796730	2050450	6796730	346633230	264376	343614571	0.8708510144858298	0.0282	0.4497	0.5221		
ecoli_eep_038	6621034	4897203	51243	364574	0	0	0	0	153438	0	0	0	0	745553	216179	192844	73.96432339722166	6621034.0	6256460.0	94.49	364574.0	5.51	ecoli_eep_038_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6621034.0	0.0	20-51	50.0	20.20847169182266	50.56209317154994	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	6628948	1999728	6628948	338076348	222627	335170131	0.8596333393899533	0.0279	0.4559	0.5163		
ecoli_eep_039	9091492	5990718	138758	488137	0	0	0	0	172008	0	0	0	0	1750121	302211	249539	65.89367289769379	9091492.0	8603355.0	94.63	488137.0	5.37	ecoli_eep_039_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9091492.0	0.0	20-51	51.0	13.135860496941064	50.55470103256979	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	9101826	2960349	9101826	464193126	938703	459319745	1.0498606564889117	0.0308	0.5085	0.4607		
ecoli_eep_040	8756553	6019779	102104	479630	0	0	0	0	158279	0	0	0	0	1460251	287438	249072	68.74598943214299	8756553.0	8276923.0	94.52	479630.0	5.48	ecoli_eep_040_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8756553.0	0.0	20-51	50.0	16.401364664076766	50.517547487007725	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	8766735	2694328	8766735	447103485	248352	443191484	0.8749654456395034	0.0329	0.4926	0.4745		
ecoli_eep_041	11779431	8513166	100536	622052	0	0	0	0	500653	0	0	0	0	1337489	345260	360275	72.2714535192744	11779431.0	11157379.0	94.72	622052.0	5.28	ecoli_eep_041_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11779431.0	0.0	20-51	51.0	19.587593645142256	50.56319791677544	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	11797459	3543085	11797459	601670409	322429	596503140	0.8588205307600562	0.0277	0.4916	0.4807		
ecoli_eep_042	8138131	5950152	76027	326238	0	0	0	0	298525	0	0	0	0	1008730	236741	241718	73.11447800483919	8138131.0	7811893.0	95.99	326238.0	4.01	ecoli_eep_042_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8138131.0	0.0	20-51	52.0	25.04598409768951	50.5441968186553	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8149362	2545074	8149362	415617462	850956	411450401	1.002619326904027	0.0281	0.4709	0.501		
ecoli_eep_043	8053842	5818918	63247	316397	0	0	0	0	354345	0	0	0	0	995159	252689	253087	72.2502130039303	8053842.0	7737445.0	96.07	316397.0	3.93	ecoli_eep_043_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8053842.0	0.0	20-51	51.0	21.843184093655452	50.57512116577405	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	8063606	2378944	8063606	411243906	184966	407811288	0.8346915175929682	0.0304	0.4917	0.4779		
ecoli_eep_044	11058204	8070603	74772	376114	0	0	0	0	542963	0	0	0	0	1269126	345175	379451	72.98294551267095	11058204.0	10682090.0	96.6	376114.0	3.4	ecoli_eep_044_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11058204.0	0.0	20-51	51.0	23.986838917522732	50.539122899161555	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11071224	3273768	11071224	564632424	260881	559898713	0.8383703802316532	0.027999999999999997	0.4878	0.4842		
ecoli_eep_045	8163001	5893744	108536	375754	0	0	0	0	425435	0	0	0	0	799032	273518	286982	72.20070167821858	8163001.0	7787247.0	95.4	375754.0	4.6	ecoli_eep_045_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8163001.0	0.0	20-51	51.0	27.455324094298035	50.536996259096384	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8173002	2572681	8173002	416823102	821728	412634058	1.004993240513814	0.0311	0.4419	0.5271		
ecoli_eep_046	8656646	6231348	84741	331746	0	0	0	0	422499	0	0	0	0	999884	276168	310260	71.98339865116351	8656646.0	8324900.0	96.17	331746.0	3.83	ecoli_eep_046_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8656646.0	0.0	20-51	51.0	25.79816444306095	50.5376446027711	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8665474	2586959	8665474	441939174	203399	438200425	0.8459872353384088	0.0286	0.4574	0.514		
ecoli_eep_047	7709442	5662868	94851	310548	0	0	0	0	321215	0	0	0	0	749378	259718	310864	73.45366889069273	7709442.0	7398894.0	95.97	310548.0	4.03	ecoli_eep_047_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7709442.0	0.0	20-51	51.0	25.072754284744807	50.55479812935878	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7717166	2295257	7717166	393575466	301026	390129564	0.8755378060074507	0.0287	0.4355	0.5357		
ecoli_eep_048	7043894	5116697	53931	235397	0	0	0	0	244455	0	0	0	0	899418	226024	267972	72.64017601627734	7043894.0	6808497.0	96.66	235397.0	3.34	ecoli_eep_048_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7043894.0	0.0	20-51	52.0	24.574069557239426	50.55188962241624	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7050767	2239298	7050767	359589117	662519	356013387	0.9943932758120708	0.0281	0.4578	0.5141		
ecoli_eep_049	7528492	4949351	107530	498799	0	0	0	0	162172	0	0	0	0	1355655	225198	229787	65.74159871591814	7528492.0	7029693.0	93.37	498799.0	6.63	ecoli_eep_049_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7528492.0	0.0	20-51	51.0	13.51387381990359	50.551202551586684	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7538554	2398216	7538554	384466254	812104	380451238	1.0443090799849497	0.0281	0.5105	0.4614		
ecoli_eep_050	8516073	5604804	121125	1168100	0	0	0	0	90434	0	0	0	0	1035508	277462	218640	65.81441939260031	8516073.0	7347973.0	86.28	1168100.0	13.72	ecoli_eep_050_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8516073.0	0.0	20-51	50.0	12.099997266774	50.50548181068904	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8527273	2647087	8527273	434890923	961825	430272966	1.0618655749685535	0.0335	0.475	0.4914		
ecoli_eep_051	6142468	3616678	1010525	593036	0	0	0	0	195091	0	0	0	0	471149	179706	76283	58.87988346052434	6142468.0	5549432.0	90.35	593036.0	9.65	ecoli_eep_051_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6142468.0	0.0	20-100	51.0	29.025799597416214	99.00696072002329	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	fail	6164575	1835304	6164575	616457500	4224886	609680191	1.0993959843135983	0.203	0.3676	0.4295		
ecoli_eep_052	5724837	3791948	5065	501065	0	0	0	0	207585	0	0	0	0	948226	197249	73699	66.23678543162015	5724837.0	5223772.0	91.25	501065.0	8.75	ecoli_eep_052_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5724837.0	0.0	20-100	51.0	25.058250760766416	99.27423261133896	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	fail	5758686	1730969	5758686	575868600	5431474	567940060	1.3767967206407847	0.0648	0.4484	0.4868		
ecoli_eep_053	5148026	3903988	32935	182303	0	0	0	0	191493	0	0	0	0	449378	156219	231710	75.83465973171077	5148026.0	4965723.0	96.46	182303.0	3.54	ecoli_eep_053_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5148026.0	0.0	20-51	51.0	25.891083194828678	50.555389968892925	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	5152172	1535869	5152172	262760772	205421	260467002	0.8729499394224645	0.022000000000000002	0.4263	0.5517		
ecoli_eep_054	5719646	4352227	23349	212671	0	0	0	0	190344	0	0	0	0	521664	176196	243195	76.09259384234619	5719646.0	5506975.0	96.28	212671.0	3.72	ecoli_eep_054_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5719646.0	0.0	20-51	51.0	25.272918324822307	50.55121016230725	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	5724019	1707012	5724019	291924969	245056	289353020	0.8810308377561221	0.0223	0.4258	0.5519		
ecoli_eep_055	5206932	3718820	34856	233376	0	0	0	0	88598	0	0	0	0	776150	164010	191122	71.42056013022639	5206932.0	4973556.0	95.52	233376.0	4.48	ecoli_eep_055_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5206932.0	0.0	20-51	51.0	24.946190945896426	50.51886523580488	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	5211176	1677114	5211176	265769976	482322	263093088	1.0072198674541024	0.0231	0.4696	0.5073		
ecoli_eep_056	5564554	3937214	37462	312719	0	0	0	0	67851	0	0	0	0	828157	202381	178770	70.75524830920861	5564554.0	5251835.0	94.38	312719.0	5.62	ecoli_eep_056_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5564554.0	0.0	20-51	50.0	22.48422667942749	50.54110014926622	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	5568954	1812657	5568954	284016654	533553	281086217	1.0317835094275845	0.0262	0.4587	0.515		
