Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2
SRX515643	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233864	SRP041128	PRJNA244431	244431	SRS591423	SAMN02726056	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715290	2726056	GSE56749	GSM1368040	25581266				
SRX515644	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233865	SRP041128	PRJNA244431	244431	SRS591424	SAMN02726062	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715291	2726062	GSE56749	GSM1368041	25581266				
SRX515645	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233866	SRP041128	PRJNA244431	244431	SRS591425	SAMN02726059	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715292	2726059	GSE56749	GSM1368042	25581266				
SRX5659869	2019-04-09 21:22:18	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872882	SRP191648	PRJNA520360	520360	SRS4604128	SAMN10866482	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623456	10866482				DOT-T1E			
SRX5659870	2019-04-09 21:22:18	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872881	SRP191649	PRJNA520361	520361	SRS4604129	SAMN10866474	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623457	10866474				DOT-T1E			
SRX5659871	2019-04-09 21:22:18	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872880	SRP191650	PRJNA520367	520367	SRS4604131	SAMN10866473	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623458	10866473				DOT-T1E			
SRX5659872	2019-04-09 21:22:18	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872879	SRP191652	PRJNA520368	520368	SRS4604133	SAMN10866475	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623459	10866475				DOT-T1E			
SRX5659873	2019-04-09 21:22:18	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872878	SRP191651	PRJNA520369	520369	SRS4604130	SAMN10866479	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623460	10866479				DOT-T1E			
SRX5659874	2019-04-09 21:22:18	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872877	SRP191653	PRJNA520362	520362	SRS4604132	SAMN10866481	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623461	10866481				DOT-T1E			
SRX5659875	2019-04-09 21:22:18	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872876	SRP191654	PRJNA520365	520365	SRS4604134	SAMN10866477	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623462	10866477				DOT-T1E			
SRX5659876	2019-04-09 21:22:18	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872875	SRP191655	PRJNA520366	520366	SRS4604135	SAMN10866476	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623463	10866476				DOT-T1E			
SRX5659877	2019-04-09 21:22:18	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872874	SRP191656	PRJNA520363	520363	SRS4604136	SAMN10866478	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623464	10866478				DOT-T1E			
SRX5659878	2019-04-09 21:22:18	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872873	SRP191657	PRJNA520364	520364	SRS4604137	SAMN10866480	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623465	10866480				DOT-T1E			
SRX5659879	2019-04-09 21:22:18	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872872	SRP191658	PRJNA520359	520359	SRS4604138	SAMN10866483	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623466	10866483				DOT-T1E			
SRX5659880	2019-04-09 21:22:18	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872871	SRP191659	PRJNA520370	520370	SRS4604139	SAMN10866472	SRA871701	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623467	10866472				DOT-T1E			
SRX5659919	2019-04-09 21:26:11	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872932	SRP191662	PRJNA520378	520378	SRS4604147	SAMN10866461	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623506	10866461				KT2440			
SRX5659920	2019-04-09 21:27:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872931	SRP191663	PRJNA520375	520375	SRS4604148	SAMN10866464	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623507	10866464				KT2440			
SRX5659921	2019-04-09 21:26:11	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872930	SRP191664	PRJNA520377	520377	SRS4604149	SAMN10866468	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623508	10866468				KT2440			
SRX5659922	2019-04-09 21:26:11	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872929	SRP191665	PRJNA520372	520372	SRS4604150	SAMN10866470	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623509	10866470				KT2440			
SRX5659923	2019-04-09 21:26:11	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872928	SRP191666	PRJNA520371	520371	SRS4604151	SAMN10866467	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623510	10866467				KT2440			
SRX5659924	2019-04-09 21:26:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872927	SRP191667	PRJNA520373	520373	SRS4604152	SAMN10866469	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623511	10866469				KT2440			
SRX5659925	2019-04-09 21:27:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872926	SRP191668	PRJNA520374	520374	SRS4604153	SAMN10866465	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623512	10866465				KT2440			
SRX5659926	2019-04-09 21:26:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872925	SRP191669	PRJNA520376	520376	SRS4604154	SAMN10866463	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623513	10866463				KT2440			
SRX5659927	2019-04-09 21:28:13	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872924	SRP191670	PRJNA520382	520382	SRS4604155	SAMN10866462	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623514	10866462				KT2440			
SRX5659928	2019-04-09 21:26:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872923	SRP191671	PRJNA520381	520381	SRS4604156	SAMN10866460	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623515	10866460				KT2440			
SRX5659929	2019-04-09 21:26:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872922	SRP191672	PRJNA520380	520380	SRS4604157	SAMN10866466	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623516	10866466				KT2440			
SRX5659930	2019-04-09 21:26:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872921	SRP191673	PRJNA520379	520379	SRS4604158	SAMN10866459	SRA871705	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623517	10866459				KT2440			
SRX5659970	2019-04-09 21:52:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872983	SRP191676	PRJNA520392	520392	SRS4604197	SAMN10866335	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623557	10866335				mt-2			
SRX5659971	2019-04-09 21:52:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872982	SRP191678	PRJNA520394	520394	SRS4604199	SAMN10866332	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623558	10866332				mt-2			
SRX5659972	2019-04-09 21:52:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872981	SRP191679	PRJNA520391	520391	SRS4604200	SAMN10866336	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623559	10866336				mt-2			
SRX5659973	2019-04-09 21:52:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872980	SRP191680	PRJNA520393	520393	SRS4604201	SAMN10866338	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623560	10866338				mt-2			
SRX5659974	2019-04-09 21:52:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872979	SRP191681	PRJNA520389	520389	SRS4604202	SAMN10866337	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623561	10866337				mt-2			
SRX5659975	2019-04-09 22:24:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872978	SRP191682	PRJNA520390	520390	SRS4604203	SAMN10866333	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623562	10866333				mt-2			
SRX5659976	2019-04-09 22:20:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872977	SRP191683	PRJNA520383	520383	SRS4604204	SAMN10866342	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623563	10866342				mt-2			
SRX5659977	2019-04-09 21:52:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872976	SRP191684	PRJNA520384	520384	SRS4604205	SAMN10866341	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623564	10866341				mt-2			
SRX5659978	2019-04-09 21:52:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872975	SRP191685	PRJNA520387	520387	SRS4604206	SAMN10866339	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623565	10866339				mt-2			
SRX5659979	2019-04-09 21:52:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872974	SRP191686	PRJNA520386	520386	SRS4604207	SAMN10866340	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623566	10866340				mt-2			
SRX5659980	2019-04-09 21:52:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872973	SRP191687	PRJNA520388	520388	SRS4604208	SAMN10866334	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623567	10866334				mt-2			
SRX5659981	2019-04-09 21:52:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8872972	SRP191688	PRJNA520385	520385	SRS4604209	SAMN10866331	SRA871710	RNA-Seq	other	TRANSCRIPTOMIC		JGI	0	0	7623568	10866331				mt-2			
SRX5704140	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922838	SRP192848	PRJNA533248	533248	SRS4643201	SAMN11455449	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685456	11455449	GSE129947	GSM3728418	32267616;31860438	KT2440	Wild-type		
SRX5704141	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922839	SRP192848	PRJNA533248	533248	SRS4643251	SAMN11455448	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685457	11455448	GSE129947	GSM3728419	32267616;31860438	KT2440	Wild-type		
SRX5704142	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922840	SRP192848	PRJNA533248	533248	SRS4643202	SAMN11455447	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685458	11455447	GSE129947	GSM3728420	32267616;31860438	KT2440	Wild-type		
SRX5704143	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922841	SRP192848	PRJNA533248	533248	SRS4643204	SAMN11455446	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685459	11455446	GSE129947	GSM3728421	32267616;31860438	KT2440	Wild-type		
SRX5704144	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922842	SRP192848	PRJNA533248	533248	SRS4643203	SAMN11455445	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685460	11455445	GSE129947	GSM3728422	32267616;31860438	KT2440	Wild-type		
SRX5704145	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922843	SRP192848	PRJNA533248	533248	SRS4643205	SAMN11455444	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685461	11455444	GSE129947	GSM3728423	32267616;31860438	KT2440	Wild-type		
SRX5704146	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922844	SRP192848	PRJNA533248	533248	SRS4643206	SAMN11455443	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685462	11455443	GSE129947	GSM3728424	32267616;31860438	KT2440	Wild-type		
SRX5704147	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922845	SRP192848	PRJNA533248	533248	SRS4643207	SAMN11455442	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685463	11455442	GSE129947	GSM3728425	32267616;31860438	KT2440	Wild-type		
SRX5704148	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922846	SRP192848	PRJNA533248	533248	SRS4643208	SAMN11455441	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685464	11455441	GSE129947	GSM3728426	32267616;31860438	KT2440	Wild-type		
SRX5704149	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922847	SRP192848	PRJNA533248	533248	SRS4643209	SAMN11455440	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685465	11455440	GSE129947	GSM3728427	32267616;31860438	KT2440	Wild-type		
SRX5704150	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922848	SRP192848	PRJNA533248	533248	SRS4643210	SAMN11455439	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685466	11455439	GSE129947	GSM3728428	32267616;31860438	KT2440	Wild-type		
SRX5704151	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922849	SRP192848	PRJNA533248	533248	SRS4643211	SAMN11455438	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685467	11455438	GSE129947	GSM3728429	32267616;31860438	KT2440	Wild-type		
SRX5704152	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922850	SRP192848	PRJNA533248	533248	SRS4643212	SAMN11455437	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685468	11455437	GSE129947	GSM3728430	32267616;31860438	KT2440	Wild-type		
SRX5704153	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922851	SRP192848	PRJNA533248	533248	SRS4643213	SAMN11455474	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685469	11455474	GSE129947	GSM3728431	32267616;31860438	KT2440	Wild-type		
SRX5704154	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922852	SRP192848	PRJNA533248	533248	SRS4643214	SAMN11455473	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685470	11455473	GSE129947	GSM3728432	32267616;31860438	KT2440	Wild-type		
SRX5704155	2019-11-21 00:51:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922853	SRP192848	PRJNA533248	533248	SRS4643215	SAMN11455472	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685471	11455472	GSE129947	GSM3728433	32267616;31860438	KT2440	Wild-type		
SRX5704156	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922854	SRP192848	PRJNA533248	533248	SRS4643216	SAMN11455471	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685472	11455471	GSE129947	GSM3728434	32267616;31860438	KT2440	Wild-type		
SRX5704157	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922855	SRP192848	PRJNA533248	533248	SRS4643217	SAMN11455470	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685473	11455470	GSE129947	GSM3728435	32267616;31860438	KT2440	Wild-type		
SRX5704158	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922856	SRP192848	PRJNA533248	533248	SRS4643218	SAMN11455469	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685474	11455469	GSE129947	GSM3728436	32267616;31860438	KT2440	Wild-type		
SRX5704159	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922857	SRP192848	PRJNA533248	533248	SRS4643219	SAMN11455468	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685475	11455468	GSE129947	GSM3728437	32267616;31860438	KT2440	Wild-type		
SRX5704160	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922858	SRP192848	PRJNA533248	533248	SRS4643220	SAMN11455467	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685476	11455467	GSE129947	GSM3728438	32267616;31860438	KT2440	Wild-type		
SRX5704161	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922859	SRP192848	PRJNA533248	533248	SRS4643221	SAMN11455466	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685477	11455466	GSE129947	GSM3728439	32267616;31860438	KT2440	Wild-type		
SRX5704162	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922860	SRP192848	PRJNA533248	533248	SRS4643222	SAMN11455465	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685478	11455465	GSE129947	GSM3728440	32267616;31860438	KT2440	Wild-type		
SRX5704163	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922861	SRP192848	PRJNA533248	533248	SRS4643223	SAMN11455464	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685479	11455464	GSE129947	GSM3728441	32267616;31860438	KT2440	Wild-type		
SRX5704164	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922862	SRP192848	PRJNA533248	533248	SRS4643224	SAMN11455463	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685480	11455463	GSE129947	GSM3728442	32267616;31860438	KT2440	Wild-type		
SRX5704165	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922863	SRP192848	PRJNA533248	533248	SRS4643226	SAMN11455462	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685481	11455462	GSE129947	GSM3728443	32267616;31860438	KT2440	Wild-type		
SRX5704166	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922864	SRP192848	PRJNA533248	533248	SRS4643225	SAMN11455461	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685482	11455461	GSE129947	GSM3728444	32267616;31860438	KT2440	Wild-type		
SRX5704167	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922865	SRP192848	PRJNA533248	533248	SRS4643227	SAMN11455460	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685483	11455460	GSE129947	GSM3728445	32267616;31860438	KT2440	Wild-type		
SRX5704168	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922866	SRP192848	PRJNA533248	533248	SRS4643228	SAMN11455459	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685484	11455459	GSE129947	GSM3728446	32267616;31860438	KT2440	Wild-type		
SRX5704169	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922867	SRP192848	PRJNA533248	533248	SRS4643230	SAMN11455450	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685485	11455450	GSE129947	GSM3728447	32267616;31860438	KT2440	Wild-type		
SRX5704170	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922868	SRP192848	PRJNA533248	533248	SRS4643229	SAMN11455458	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685486	11455458	GSE129947	GSM3728448	32267616;31860438	KT2440	Wild-type		
SRX5704171	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922869	SRP192848	PRJNA533248	533248	SRS4643231	SAMN11455457	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685487	11455457	GSE129947	GSM3728449	32267616;31860438	KT2440	Wild-type		
SRX5704172	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922870	SRP192848	PRJNA533248	533248	SRS4643232	SAMN11455455	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685488	11455455	GSE129947	GSM3728450	32267616;31860438	KT2440	Wild-type		
SRX5704173	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922871	SRP192848	PRJNA533248	533248	SRS4643233	SAMN11455454	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685489	11455454	GSE129947	GSM3728451	32267616;31860438	KT2440	Wild-type		
SRX5704174	2019-11-21 00:51:09	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8922872	SRP192848	PRJNA533248	533248	SRS4643234	SAMN11455452	SRA875604	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7685490	11455452	GSE129947	GSM3728452	32267616;31860438	KT2440	Wild-type		
